0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.001109982,0.001133179,0.001251512,0.000951273,0.000911705,0.001158197,0.000897328,0.001250429,0.000759989,0.001101558,0.001243679,0.001158375,0.001162058,0.001106101,0.00113922,0.001136782,0.001037473,0.000645884,0.001039372
0.000541909,0.000514397,0.000564332,0.000677574,0.000529485,0.000680849,0.000947444,0.00081992,0.00096994,0.000956604,0.000870895,0.000747938,0.001273235,0.000806323,0.001213923,0.000928718,0.000578832,0.000560232,0.000948275
0.000456549,0.000449499,0.000447654,0.000453816,0.000442893,0.000463438,0.000467711,0.000464266,0.000451826,0.000441371,0.000468824,0.00045955,0.000447985,0.000447707,0.00044613,0.000468249,0.000455843,0.000469948,0.000475104
0.00064918,0.000695806,0.000701191,0.000689687,0.000658094,0.000724425,0.000693158,0.000800783,0.000855692,0.000847851,0.000683348,0.00072328,0.000701137,0.000903758,0.00078082,0.000872921,0.000787489,0.000718479,0.000750608
0.001878397,0.001849898,0.002100697,0.002306688,0.002300176,0.002658835,0.002408491,0.002374649,0.002277127,0.002497259,0.00186432,0.002999255,0.002038464,0.001891615,0.002189227,0.002301503,0.002397317,0.002637049,0.00267213
0.000538716,0.000561025,0.000536498,0.000557349,0.000511558,0.000563542,0.000495909,0.000527106,0.000637213,0.000533172,0.000563142,0.00056855,0.000578241,0.000595987,0.00056572,0.00082559,0.000624412,0.000519884,0.000441951
0.001230265,0.001266093,0.001269423,0.001241268,0.001148416,0.001098856,0.001085778,0.001002788,0.000914648,0.000951277,0.001298819,0.00133035,0.001592466,0.001424033,0.001302303,0.001269641,0.001208871,0.000976309,0.000902688
0.000394574,0.000411349,0.000415252,0.000421826,0.000414355,0.000399636,0.000406518,0.00039013,0.000430916,0.000427719,0.000362765,0.000427785,0.000446245,0.000401906,0.000433598,0.000446751,0.000420256,0.000418858,0.000393776
0.000745372,0.000759441,0.000719069,0.000825867,0.000607558,0.00069861,0.000735215,0.000812719,0.000923807,0.000912661,0.000679425,0.000622067,0.000672141,0.000763638,0.000677229,0.001030414,0.000789415,0.000677748,0.000763565
0.002054541,0.002062147,0.002346594,0.002149393,0.001615828,0.001369024,0.001556953,0.001768603,0.001681924,0.001934464,0.00177165,0.001705125,0.001712386,0.002350644,0.001720012,0.002415121,0.002669908,0.001409362,0.001543246
0.00124223,0.001064769,0.001096651,0.000858814,0.000831808,0.000690056,0.00082835,0.000678412,0.000781796,0.000710163,0.001253205,0.000995876,0.00106997,0.000806369,0.000897921,0.000699287,0.000998013,0.000748944,0.000709119
0.001110879,0.001244157,0.001133194,0.001011752,0.001159602,0.001281872,0.00122285,0.001274556,0.001290231,0.001262685,0.001118416,0.001094205,0.001222934,0.00128905,0.001255049,0.001311589,0.001297864,0.001151052,0.001215612
0.001091694,0.001166151,0.001309719,0.00165465,0.001038957,0.00120547,0.001187749,0.001000782,0.001186347,0.000674705,0.001029762,0.00160635,0.000893589,0.001176233,0.001101872,0.000871136,0.001844072,0.001380787,0.00126613
0.00135888,0.001338937,0.001337829,0.00078963,0.00126114,0.001236274,0.001285135,0.001234587,0.001259487,0.001167122,0.001341359,0.000689665,0.001281241,0.001250638,0.001252803,0.001240124,0.001466729,0.001288412,0.001210295
0.001226148,0.001365816,0.001072123,0.001164407,0.000806151,0.001025908,0.001015868,0.001416592,0.0015975,0.001793184,0.001195319,0.00162977,0.001312665,0.001735613,0.001396441,0.001863796,0.001233902,0.000869517,0.001284462
0.000838715,0.000810806,0.000961506,0.000836372,0.000950199,0.000813921,0.000866218,0.000831439,0.000920682,0.000918729,0.001067249,0.000816202,0.001021238,0.000841991,0.000934632,0.000850623,0.000919256,0.000889427,0.000865445
0.000779646,0.000897788,0.000761929,0.000705011,0.000839653,0.000703397,0.000794567,0.000724546,0.000840391,0.000790245,0.000862724,0.001001202,0.001000193,0.000798218,0.000847915,0.000672902,0.00077377,0.000754828,0.000797413
0.000677725,0.000751693,0.000658601,0.00081002,0.000654225,0.000724668,0.000624937,0.000778431,0.000643815,0.000745936,0.00064317,0.000809069,0.000571652,0.000868932,0.000572227,0.000866473,0.000738851,0.000746208,0.000694495
0.000489997,0.000476185,0.000458979,0.000503042,0.00041548,0.000520332,0.000405828,0.000522169,0.000479784,0.000533657,0.000477783,0.000538916,0.00048615,0.000573188,0.000463058,0.000457708,0.000494282,0.000475253,0.000488323
0.000469173,0.00048209,0.00046227,0.000481563,0.000547801,0.000499703,0.000476758,0.000541867,0.000514151,0.000556683,0.000471597,0.000508396,0.000506659,0.000542082,0.000529794,0.00053941,0.000466744,0.000515486,0.00049323
0.00053275,0.000544061,0.000540889,0.000506655,0.000652807,0.000601193,0.000631203,0.000613684,0.000636687,0.000631202,0.000511131,0.000494468,0.000602987,0.000520023,0.000642628,0.000599686,0.000675321,0.00063042,0.000591072
0.000406057,0.000823222,0.000313073,0.000229691,0.001064968,0.000870318,0.000899171,0.001180608,0.000685921,0.000920793,0.000317586,0.000235504,0.000423723,0.000328553,0.000784373,0.00061898,0.000786733,0.000809524,0.000796935
0.00078706,0.000779359,0.00077258,0.000778484,0.000844254,0.000776645,0.000844694,0.000749501,0.000840537,0.00084234,0.000811236,0.000815497,0.000926278,0.000805461,0.000900631,0.000817908,0.00074785,0.00077498,0.000778575
0.000871404,0.000876826,0.000852973,0.000878795,0.000925019,0.000757654,0.001388369,0.000892668,0.001308258,0.001145709,0.000831027,0.000893321,0.001018626,0.00086554,0.001516008,0.001007825,0.000849352,0.000720046,0.000967602
0.000901344,0.000899175,0.000895043,0.000908387,0.000887204,0.000956177,0.001041867,0.001012692,0.002428253,0.000814849,0.000916656,0.000935598,0.000926733,0.000956968,0.001000437,0.000865098,0.000844617,0.000907727,0.000946018
0.000847873,0.000615,0.000749503,0.00060662,0.000470082,0.000425058,0.00038899,0.00047895,0.000529321,0.000589699,0.000947436,0.000616277,0.000563884,0.000564698,0.000558735,0.000657028,0.000653275,0.000448996,0.000450392
0.000455529,0.000477374,0.000443077,0.000502809,0.000449915,0.000498946,0.000490626,0.000501359,0.000486184,0.000530964,0.000508977,0.000496407,0.000498702,0.000480658,0.000529024,0.000542995,0.000461245,0.000454397,0.000475204
0.000197796,0.0004245,0.000302338,0.000394983,0.000732582,0.000625758,0.000705983,0.000671809,0.000848229,0.000929932,0.000409246,0.000575438,0.000524342,0.000559365,0.000981978,0.001148218,0.000735057,0.000597242,0.000624957
0.000603485,0.000328279,0.000491015,0.000414242,0.000637609,0.000602026,0.000631512,0.000593289,0.000636314,0.000619678,0.000624686,0.000574372,0.000681392,0.000602933,0.000678386,0.000552948,0.000671476,0.000629864,0.000594134
0.000938475,0.000858968,0.000861713,0.000880805,0.000959821,0.000917655,0.001012041,0.000980346,0.000992622,0.001007898,0.001000705,0.000788102,0.000996362,0.000847032,0.000974708,0.00095457,0.000883373,0.000961746,0.000925256
0.001001055,0.001126469,0.000911255,0.001145703,0.000887504,0.001172099,0.000954405,0.001123618,0.001220531,0.001297629,0.001487304,0.00158329,0.001348771,0.001244142,0.001147925,0.001308055,0.001115919,0.000988234,0.00108871
0.000373673,0.000385812,0.000365324,0.000332057,0.000343846,0.000362821,0.000380841,0.000369473,0.000316675,0.000381364,0.000398632,0.000421524,0.000413839,0.00036892,0.000424859,0.00035613,0.000376207,0.000373491,0.000388191
0.000886767,0.001021854,0.000773764,0.000855888,0.001175861,0.001172523,0.001321865,0.001279791,0.001367323,0.001350605,0.000952889,0.00111959,0.001061702,0.001070339,0.001331097,0.001230874,0.001093948,0.001197239,0.001346588
0.003611199,0.003564869,0.003706565,0.003600312,0.003756625,0.003682411,0.003702667,0.003685249,0.003615026,0.003550735,0.003572037,0.00354187,0.003633851,0.003611786,0.003553229,0.003518983,0.003671301,0.003706677,0.003702404
0.00077538,0.000785948,0.000812574,0.000784715,0.00080973,0.000770722,0.000802379,0.000742418,0.000739395,0.000718654,0.000787978,0.000771813,0.000811676,0.000791908,0.000772902,0.000683675,0.000814818,0.00079261,0.000776798
0.000677911,0.000682988,0.000695824,0.000684628,0.00067855,0.000669209,0.000681985,0.00063614,0.000699885,0.000656815,0.000702286,0.000697817,0.000685725,0.000650648,0.000714366,0.000650206,0.000715311,0.000685873,0.000681658
0.000452195,0.000450491,0.000445689,0.000430591,0.000436074,0.000422074,0.000441702,0.000424821,0.000437474,0.000409312,0.000418165,0.00049398,0.000431293,0.000454194,0.000417639,0.000438534,0.000432534,0.000428963,0.000445304
0.001079552,0.001002654,0.000903943,0.001113476,0.00086963,0.001017318,0.000893641,0.000930401,0.000930181,0.000924687,0.000846308,0.000968459,0.000852164,0.000941985,0.000905361,0.00094272,0.000993192,0.00090186,0.000903249
0.000832676,0.000760098,0.000867155,0.000895391,0.000885652,0.000884993,0.000892125,0.000847573,0.000854186,0.000817591,0.000854821,0.000900582,0.000892077,0.00084225,0.000861981,0.000856002,0.000871565,0.000883906,0.000852856
0.000643835,0.000638884,0.000636025,0.00065062,0.000641401,0.000674716,0.000628497,0.000599526,0.000633407,0.000594979,0.000640742,0.000626118,0.000647424,0.000630411,0.000623809,0.000577197,0.000684691,0.000660394,0.000652099
0.00072132,0.000738828,0.000707396,0.000711443,0.000857523,0.000784548,0.000740982,0.000771271,0.000780002,0.000758963,0.000758962,0.000745168,0.000740034,0.000815517,0.000655463,0.000744883,0.000745818,0.000727198,0.000759377
0.000784193,0.000658043,0.000735705,0.000879789,0.000845415,0.000914042,0.000819904,0.000819617,0.001066472,0.000879078,0.000792031,0.000891819,0.000965429,0.001051649,0.001118438,0.001014961,0.00076829,0.000774614,0.000753681
0.000664837,0.000663484,0.000601806,0.000676417,0.000682186,0.00065395,0.000685404,0.000659535,0.000701639,0.000706494,0.000668902,0.000676873,0.000639961,0.000659929,0.000668815,0.000605347,0.000643873,0.000651807,0.000658032
0.001328956,0.001658937,0.001461174,0.002012522,0.001663081,0.00186452,0.001913472,0.002266466,0.001964891,0.002253917,0.00206775,0.002081168,0.00265518,0.00274494,0.003090998,0.003482349,0.002391943,0.003031691,0.001678787
0.000554365,0.000555941,0.00058712,0.000536422,0.000528528,0.000501711,0.000560749,0.000566417,0.000560588,0.000591821,0.000564144,0.000573228,0.000585311,0.000581994,0.000551643,0.000615871,0.00050297,0.000510854,0.000537676
0.00062776,0.00056838,0.0007273,0.000591124,0.000814338,0.00060781,0.00066472,0.000611139,0.000673352,0.000625562,0.00084163,0.000551084,0.000991892,0.000641973,0.000793086,0.000630578,0.000643429,0.000696926,0.000641418
0.000596864,0.000597059,0.000590853,0.000614726,0.000569021,0.000600861,0.000582287,0.00062599,0.000591696,0.000579184,0.000620246,0.000658558,0.000584352,0.000584643,0.000587832,0.00061542,0.000601066,0.000585053,0.000599048
0.001757027,0.00174358,0.001705759,0.00177621,0.001760504,0.001796281,0.001741939,0.001563262,0.001747342,0.00101268,0.001831336,0.001716065,0.001723325,0.001740777,0.001713003,0.001425769,0.001838468,0.001858587,0.001324863
0.000480582,0.000449967,0.000549255,0.000432082,0.000556911,0.000474478,0.000651033,0.000551327,0.000668645,0.000659277,0.000618391,0.000532192,0.000759009,0.000589118,0.000696609,0.000583298,0.000490459,0.000511101,0.000586902
0.000577396,0.000605737,0.000590767,0.000580865,0.000583639,0.000581405,0.000584289,0.000579119,0.000598577,0.000564885,0.000521914,0.000573422,0.000603903,0.000542066,0.000607992,0.000580599,0.000603331,0.000592214,0.000576955
0.000949306,0.000814671,0.000745358,0.000779406,0.000717051,0.000694741,0.000737119,0.000802049,0.000682267,0.00064356,0.001024146,0.000736033,0.000766703,0.000712704,0.000705083,0.000702414,0.000690191,0.000672605,0.000694009
0.000294811,0.000570487,0.00073854,0.000342216,0.000623781,0.000823084,0.000719231,0.000718482,0.000665901,0.000681656,0.000607838,0.001052069,0.000780984,0.001093191,0.000791352,0.000863233,0.000768548,0.000614735,0.000664674
0.00049959,0.000459621,0.00048301,0.000468488,0.000423306,0.000480399,0.000402664,0.00045308,0.000440225,0.000484306,0.000502699,0.000512624,0.000490251,0.000546563,0.000447395,0.000582411,0.000522596,0.00042129,0.000394609
0.000826034,0.000820182,0.00085634,0.000811672,0.000809058,0.000823212,0.00081978,0.000806516,0.000822146,0.000818409,0.000848715,0.000841276,0.000800032,0.000852133,0.00082194,0.000824131,0.000873661,0.000741232,0.000813958
0.001477,0.001709405,0.001178105,0.001574736,0.001321742,0.001597963,0.001333679,0.001608043,0.001482826,0.001580099,0.000700405,0.001548299,0.001286941,0.001490716,0.001325508,0.00142823,0.001502939,0.001554139,0.001551534
0.000433926,0.000243674,0.000310384,0.000117591,0.000805429,0.000749936,0.000918369,0.001003966,0.00042056,0.00027576,0.00030425,0.000217217,0.000436354,0.000459247,0.000495005,0.000298096,0.000548673,0.00040705,0.000457406
0.000493644,0.000446362,0.000506751,0.000458748,0.000458263,0.000435716,0.000459159,0.000455335,0.000439229,0.000422401,0.00045652,0.000429636,0.000486005,0.000424995,0.000462655,0.000470495,0.00051175,0.00043756,0.000453765
0.000787903,0.000804073,0.000780007,0.000791719,0.000669909,0.000716842,0.000602817,0.000724942,0.000632262,0.000667295,0.000799748,0.000789862,0.000601971,0.00066463,0.000662078,0.00070875,0.000823117,0.000677236,0.000659938
